1,James,Mary
2,Robert,Barbara
3,John,Patricia
4,William,Linda
5,Richard,Carol
6,David,Sandra
7,Charles,Judith
8,Thomas,Nancy
9,Ronald,Betty
10,Donald,Carolyn
11,Joseph,Sharon
12,Larry,Shirley
13,Michael,Joyce
14,George,Margaret
15,Kenneth,Judy
16,Jerry,Karen
17,Edward,Dorothy
18,Gary,Joan
19,Paul,Janet
20,Dennis,Donna
21,Frank,Susan
22,Gerald,Elizabeth
23,Douglas,Virginia
24,Raymond,Kathleen
25,Roger,Janice
26,Walter,Helen
27,Harold,Marilyn
28,Daniel,Diane
29,Arthur,Martha
30,Lawrence,Frances
31,Henry,Gloria
32,Stephen,Beverly
33,Joe,Ruth
34,Jack,Bonnie
35,Billy,Carole
36,Carl,Jean
37,Willie,Phyllis
38,Ralph,Ann
39,Peter,Alice
40,Albert,Brenda
41,Wayne,Doris
42,Roy,Peggy
43,Bobby,Marie
44,Anthony,Lois
45,Eugene,Elaine
46,Fred,Jane
47,Jimmy,Geraldine
48,Harry,Joanne
49,Howard,Catherine
50,Bruce,Rose
51,Louis,Charlotte
52,Terry,Norma
53,Norman,Evelyn
54,Philip,Wanda
55,Stanley,Rita
56,Johnny,Sally
57,Leonard,Patsy
58,Francis,Joann
59,Samuel,Anna
60,Melvin,Gail
61,Ernest,Louise
62,Earl,Annie
63,Dale,Dolores
64,Patrick,Ellen
65,Marvin,Jo
66,Bill,Roberta
67,Clarence,Sarah
68,Frederick,Diana
69,Leroy,Jacqueline
70,Russell,Connie
71,Allen,Mildred
72,Don,Sylvia
73,Tommy,Sue
74,Jim,Marjorie
75,Steven,Kay
76,Alfred,Anne
77,Phillip,Darlene
78,Ronnie,Ruby
79,Barry,Loretta
80,Andrew,Irene
81,Alan,Katherine
82,Gene,Kathryn
83,Herbert,Arlene
84,Ray,Marlene
85,Martin,Rebecca
86,Eddie,Delores
87,Lee,Eleanor
88,Glenn,Eileen
89,Tom,Glenda
90,Bernard,Juanita
91,Theodore,Lorraine
92,Gordon,Rosemary
93,Leon,Anita
94,Jimmie,Sheila
95,Clifford,Julia
96,Lloyd,Christine
97,Warren,Maria
98,Curtis,Theresa
99,Jesse,Edna
100,Victor,Josephine
101,Vincent,Cynthia
102,Steve,Maureen
103,Franklin,Suzanne
104,Jerome,Jeanette
105,Edwin,Marcia
106,Mike,Pamela
107,Harvey,June
108,Timothy,Emma
109,Clyde,Dianne
110,Bob,Florence
111,Danny,Lillian
112,Lewis,Pauline
113,Floyd,Edith
114,Vernon,Wilma
115,Alvin,Laura
