1,James,Mary
2,Robert,Barbara
3,John,Linda
4,William,Patricia
5,Richard,Carol
6,David,Sandra
7,Charles,Nancy
8,Thomas,Judith
9,Michael,Sharon
10,Ronald,Betty
11,Donald,Carolyn
12,Larry,Judy
13,Joseph,Susan
14,George,Margaret
15,Gary,Shirley
16,Kenneth,Karen
17,Paul,Donna
18,Edward,Joyce
19,Jerry,Dorothy
20,Dennis,Kathleen
21,Frank,Janet
22,Raymond,Joan
23,Roger,Elizabeth
24,Gerald,Diane
25,Daniel,Gloria
26,Walter,Virginia
27,Harold,Marilyn
28,Stephen,Janice
29,Jack,Martha
30,Arthur,Brenda
31,Willie,Helen
32,Lawrence,Ruth
33,Joe,Frances
34,Douglas,Bonnie
35,Henry,Beverly
36,Carl,Cheryl
37,Wayne,Jean
38,Billy,Alice
39,Roy,Ann
40,Peter,Phyllis
41,Jimmy,Jane
42,Ralph,Doris
43,Terry,Carole
44,Albert,Pamela
45,Johnny,Peggy
46,Anthony,Elaine
47,Fred,Lois
48,Eugene,Marie
49,Harry,Catherine
50,Bobby,Charlotte
51,Bruce,Connie
52,Steven,Rose
53,Howard,Geraldine
54,Louis,Rita
55,Alan,Gail
56,Leonard,Joanne
57,Stanley,Evelyn
58,Norman,Wanda
59,Ernest,Sally
60,Philip,Diana
61,Dale,Jo
62,Samuel,Sue
63,Russell,Ellen
64,Patrick,Jacqueline
65,Earl,Joann
66,Bill,Norma
67,Jim,Sarah
68,Melvin,Kathryn
69,Ronnie,Louise
70,Tommy,Roberta
71,Francis,Annie
72,Don,Patsy
73,Frederick,Eileen
74,Clarence,Anna
75,Marvin,Christine
76,Danny,Darlene
77,Allen,Katherine
78,Leroy,Suzanne
79,Eddie,Glenda
80,Mike,Maria
81,Andrew,Paula
82,Alfred,Mildred
83,Phillip,Sylvia
84,Barry,Rebecca
85,Lee,Marjorie
86,Ray,Anne
87,Tom,Ruby
88,Glenn,Kay
89,Steve,Marcia
90,Herbert,Dianne
91,Martin,Irene
92,Timothy,Dolores
93,Mark,Lorraine
94,Bernard,Juanita
95,Gene,Anita
96,Theodore,Theresa
97,Curtis,Delores
98,Jimmie,Loretta
99,Clifford,Rosemary
100,Warren,Sherry
101,Jeffrey,Arlene
102,Jesse,Julia
103,Lloyd,Sheila
104,Keith,Constance
105,Gordon,Cynthia
106,Edwin,Marlene
107,Victor,Maureen
108,Leon,Jeanne
109,Bob,Charlene
110,Floyd,Kathy
111,Clyde,Marsha
112,Lewis,Edna
113,Vincent,Lynda
114,Leslie,Georgia
